chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr1,45195916,45196916,chr1:45195916..45196916,chr5,137806216,137807216,chr5:137806216..137807216,0
chr1,45193916,45194916,chr1:45193916..45194916,chr5,137804216,137805216,chr5:137804216..137805216,0
chr1,45196025,45197025,chr1:45195277..45197828,chr22,43010700,43011700,chr22:43009833..43012716,1
chr1,45198025,45199025,chr1:45198025..45199025,chr22,43012700,43013700,chr22:43012700..43013700,0
chr1,45194025,45195025,chr1:45194025..45195025,chr22,43008700,43009700,chr22:43008700..43009700,0
chr1,45196025,45197025,chr1:45196025..45197025,chr22,43012700,43013700,chr22:43012700..43013700,0
chr1,45194025,45195025,chr1:45194025..45195025,chr22,43010700,43011700,chr22:43010700..43011700,0
chr1,45196286,45197286,chr1:45196333..45198240,chr5,134181438,134182438,chr5:134181309..134183624,1
chr1,45198286,45199286,chr1:45198286..45199286,chr5,134183438,134184438,chr5:134183438..134184438,0
chr1,45194286,45195286,chr1:45194286..45195286,chr5,134179438,134180438,chr5:134179438..134180438,0
chr1,45196286,45197286,chr1:45196286..45197286,chr5,134183438,134184438,chr5:134183438..134184438,0
chr1,45194286,45195286,chr1:45194286..45195286,chr5,134181438,134182438,chr5:134181438..134182438,0
chr1,45284987,45285987,chr1:45284065..45286834,chr16,637352,638352,chr16:636697..639008,1
chr1,45286987,45287987,chr1:45286987..45287987,chr16,639352,640352,chr16:639352..640352,0
chr1,45282987,45283987,chr1:45282987..45283987,chr16,635352,636352,chr16:635352..636352,0
chr1,45284987,45285987,chr1:45284987..45285987,chr16,639352,640352,chr16:639352..640352,0
chr1,45282987,45283987,chr1:45282987..45283987,chr16,637352,638352,chr16:637352..638352,0
chr1,45284987,45285987,chr1:45284408..45286561,chr17,56736132,56737132,chr17:56736164..56738109,1
chr1,45286987,45287987,chr1:45286987..45287987,chr17,56738132,56739132,chr17:56738132..56739132,0
chr1,45282987,45283987,chr1:45282987..45283987,chr17,56734132,56735132,chr17:56734132..56735132,0
chr1,45284987,45285987,chr1:45284987..45285987,chr17,56738132,56739132,chr17:56738132..56739132,0
chr1,45282987,45283987,chr1:45282987..45283987,chr17,56736132,56737132,chr17:56736132..56737132,0
chr1,45769195,45770195,chr1:45769352..45770932,chr19,13265391,13266391,chr19:13264872..13267735,1
chr1,45771195,45772195,chr1:45771195..45772195,chr19,13267391,13268391,chr19:13267391..13268391,0
chr1,45767195,45768195,chr1:45767195..45768195,chr19,13263391,13264391,chr19:13263391..13264391,0
chr1,45769195,45770195,chr1:45769195..45770195,chr19,13267391,13268391,chr19:13267391..13268391,0
chr1,45767195,45768195,chr1:45767195..45768195,chr19,13265391,13266391,chr19:13265391..13266391,0
chr1,46049585,46050585,chr1:46049195..46051749,chr17,41393678,41394678,chr17:41393936..41395949,1
chr1,46051585,46052585,chr1:46051585..46052585,chr17,41395678,41396678,chr17:41395678..41396678,0
chr1,46047585,46048585,chr1:46047585..46048585,chr17,41391678,41392678,chr17:41391678..41392678,0
chr1,46049585,46050585,chr1:46049585..46050585,chr17,41395678,41396678,chr17:41395678..41396678,0
chr1,46047585,46048585,chr1:46047585..46048585,chr17,41393678,41394678,chr17:41393678..41394678,0
chr1,46152541,46153541,chr1:46152208..46153875,chr12,104324294,104325294,chr12:104323647..104326577,1
chr1,46154541,46155541,chr1:46154541..46155541,chr12,104326294,104327294,chr12:104326294..104327294,0
chr1,46150541,46151541,chr1:46150541..46151541,chr12,104322294,104323294,chr12:104322294..104323294,0
chr1,46152541,46153541,chr1:46152541..46153541,chr12,104326294,104327294,chr12:104326294..104327294,0
chr1,46150541,46151541,chr1:46150541..46151541,chr12,104324294,104325294,chr12:104324294..104325294,0
chr1,46598153,46599153,chr1:46597413..46599611,chr12,6976765,6977765,chr12:6976229..6978931,1
chr1,46600153,46601153,chr1:46600153..46601153,chr12,6978765,6979765,chr12:6978765..6979765,0
chr1,46596153,46597153,chr1:46596153..46597153,chr12,6974765,6975765,chr12:6974765..6975765,0
chr1,46598153,46599153,chr1:46598153..46599153,chr12,6978765,6979765,chr12:6978765..6979765,0
chr1,46596153,46597153,chr1:46596153..46597153,chr12,6976765,6977765,chr12:6976765..6977765,0
chr1,68155731,68156731,chr1:68156044..68158401,chr6,27859748,27860748,chr6:27859416..27861080,1
chr1,68157731,68158731,chr1:68157731..68158731,chr6,27861748,27862748,chr6:27861748..27862748,0
chr1,68153731,68154731,chr1:68153731..68154731,chr6,27857748,27858748,chr6:27857748..27858748,0
chr1,68155731,68156731,chr1:68155731..68156731,chr6,27861748,27862748,chr6:27861748..27862748,0
chr1,68153731,68154731,chr1:68153731..68154731,chr6,27859748,27860748,chr6:27859748..27860748,0
chr1,78469728,78470728,chr1:78468813..78471037,chr3,13040626,13041626,chr3:13040687..13042814,1
chr1,78471728,78472728,chr1:78471728..78472728,chr3,13042626,13043626,chr3:13042626..13043626,0
chr1,78467728,78468728,chr1:78467728..78468728,chr3,13038626,13039626,chr3:13038626..13039626,0
chr1,78469728,78470728,chr1:78469728..78470728,chr3,13042626,13043626,chr3:13042626..13043626,0
chr1,78467728,78468728,chr1:78467728..78468728,chr3,13040626,13041626,chr3:13040626..13041626,0
chr1,78469728,78470728,chr1:78468814..78471334,chr17,72200805,72201805,chr17:72200242..72202368,1
chr1,78471728,78472728,chr1:78471728..78472728,chr17,72202805,72203805,chr17:72202805..72203805,0
chr1,78467728,78468728,chr1:78467728..78468728,chr17,72198805,72199805,chr17:72198805..72199805,0
chr1,78469728,78470728,chr1:78469728..78470728,chr17,72202805,72203805,chr17:72202805..72203805,0
chr1,78467728,78468728,chr1:78467728..78468728,chr17,72200805,72201805,chr17:72200805..72201805,0
chr1,78469728,78470728,chr1:78469050..78471034,chr12,6647495,6648495,chr12:6647228..6648916,1
chr1,78471728,78472728,chr1:78471728..78472728,chr12,6649495,6650495,chr12:6649495..6650495,0
chr1,78467728,78468728,chr1:78467728..78468728,chr12,6645495,6646495,chr12:6645495..6646495,0
chr1,78469728,78470728,chr1:78469728..78470728,chr12,6649495,6650495,chr12:6649495..6650495,0
chr1,78467728,78468728,chr1:78467728..78468728,chr12,6647495,6648495,chr12:6647495..6648495,0
chr1,87794301,87795301,chr1:87794528..87796425,chr16,3023224,3024224,chr16:3022493..3024956,1
chr1,87796301,87797301,chr1:87796301..87797301,chr16,3025224,3026224,chr16:3025224..3026224,0
chr1,87792301,87793301,chr1:87792301..87793301,chr16,3021224,3022224,chr16:3021224..3022224,0
chr1,87794301,87795301,chr1:87794301..87795301,chr16,3025224,3026224,chr16:3025224..3026224,0
chr1,87792301,87793301,chr1:87792301..87793301,chr16,3023224,3024224,chr16:3023224..3024224,0
chr1,109646497,109647497,chr1:109645340..109647121,chr2,70315990,70316990,chr2:70315731..70317250,1
chr1,109648497,109649497,chr1:109648497..109649497,chr2,70317990,70318990,chr2:70317990..70318990,0
chr1,109644497,109645497,chr1:109644497..109645497,chr2,70313990,70314990,chr2:70313990..70314990,0
chr1,109646497,109647497,chr1:109646497..109647497,chr2,70317990,70318990,chr2:70317990..70318990,0
chr1,109644497,109645497,chr1:109644497..109645497,chr2,70315990,70316990,chr2:70315990..70316990,0
chr1,113247573,113248573,chr1:113247853..113250339,chr9,96929414,96930414,chr9:96928983..96930846,1
chr1,113249573,113250573,chr1:113249573..113250573,chr9,96931414,96932414,chr9:96931414..96932414,0
chr1,113245573,113246573,chr1:113245573..113246573,chr9,96927414,96928414,chr9:96927414..96928414,0
chr1,113247573,113248573,chr1:113247573..113248573,chr9,96931414,96932414,chr9:96931414..96932414,0
chr1,113245573,113246573,chr1:113245573..113246573,chr9,96929414,96930414,chr9:96929414..96930414,0
chr1,114354606,114355606,chr1:114354269..114355829,chr5,137804935,137805935,chr5:137804114..137806907,1
chr1,114356606,114357606,chr1:114356606..114357606,chr5,137806935,137807935,chr5:137806935..137807935,0
chr1,114352606,114353606,chr1:114352606..114353606,chr5,137802935,137803935,chr5:137802935..137803935,0
chr1,114354606,114355606,chr1:114354606..114355606,chr5,137806935,137807935,chr5:137806935..137807935,0
chr1,114352606,114353606,chr1:114352606..114353606,chr5,137804935,137805935,chr5:137804935..137805935,0
chr1,115300063,115301063,chr1:115300107..115301819,chr21,46494608,46495608,chr21:46494563..46496100,1
chr1,115302063,115303063,chr1:115302063..115303063,chr21,46496608,46497608,chr21:46496608..46497608,0
chr1,115298063,115299063,chr1:115298063..115299063,chr21,46492608,46493608,chr21:46492608..46493608,0
chr1,115300063,115301063,chr1:115300063..115301063,chr21,46496608,46497608,chr21:46496608..46497608,0
chr1,115298063,115299063,chr1:115298063..115299063,chr21,46494608,46495608,chr21:46494608..46495608,0
chr1,117112773,117113773,chr1:117112071..117114921,chr16,85604896,85605896,chr16:85604601..85606233,1
chr1,117114773,117115773,chr1:117114773..117115773,chr16,85606896,85607896,chr16:85606896..85607896,0
chr1,117110773,117111773,chr1:117110773..117111773,chr16,85602896,85603896,chr16:85602896..85603896,0
chr1,117112773,117113773,chr1:117112773..117113773,chr16,85606896,85607896,chr16:85606896..85607896,0
chr1,117110773,117111773,chr1:117110773..117111773,chr16,85604896,85605896,chr16:85604896..85605896,0
chr1,144533317,144534317,chr1:144532575..144534208,chr5,137805140,137806140,chr5:137804845..137806436,1
chr1,144535317,144536317,chr1:144535317..144536317,chr5,137807140,137808140,chr5:137807140..137808140,0
chr1,144531317,144532317,chr1:144531317..144532317,chr5,137803140,137804140,chr5:137803140..137804140,0
chr1,144533317,144534317,chr1:144533317..144534317,chr5,137807140,137808140,chr5:137807140..137808140,0
chr1,144531317,144532317,chr1:144531317..144532317,chr5,137805140,137806140,chr5:137805140..137806140,0
chr1,144533606,144534606,chr1:144533554..144535529,chr9,73034012,73035012,chr9:73033296..73035729,1
chr1,144535606,144536606,chr1:144535606..144536606,chr9,73036012,73037012,chr9:73036012..73037012,0
chr1,144531606,144532606,chr1:144531606..144532606,chr9,73032012,73033012,chr9:73032012..73033012,0
chr1,144533606,144534606,chr1:144533606..144534606,chr9,73036012,73037012,chr9:73036012..73037012,0
chr1,144531606,144532606,chr1:144531606..144532606,chr9,73034012,73035012,chr9:73034012..73035012,0
chr1,147735417,147736417,chr1:147734284..147737153,chr11,62608263,62609263,chr11:62607622..62610620,1
chr1,147737417,147738417,chr1:147737417..147738417,chr11,62610263,62611263,chr11:62610263..62611263,0
chr1,147733417,147734417,chr1:147733417..147734417,chr11,62606263,62607263,chr11:62606263..62607263,0
chr1,147735417,147736417,chr1:147735417..147736417,chr11,62610263,62611263,chr11:62610263..62611263,0
chr1,147733417,147734417,chr1:147733417..147734417,chr11,62608263,62609263,chr11:62608263..62609263,0
chr1,147806263,147807263,chr1:147805835..147808185,chr6,27113784,27114784,chr6:27113188..27115381,1
chr1,147808263,147809263,chr1:147808263..147809263,chr6,27115784,27116784,chr6:27115784..27116784,0
chr1,147804263,147805263,chr1:147804263..147805263,chr6,27111784,27112784,chr6:27111784..27112784,0
chr1,147806263,147807263,chr1:147806263..147807263,chr6,27115784,27116784,chr6:27115784..27116784,0
chr1,147804263,147805263,chr1:147804263..147805263,chr6,27113784,27114784,chr6:27113784..27114784,0
chr1,148240713,148241713,chr1:148240025..148241548,chr6,76182972,76183972,chr6:76181957..76184955,1
chr1,148242713,148243713,chr1:148242713..148243713,chr6,76184972,76185972,chr6:76184972..76185972,0
chr1,148238713,148239713,chr1:148238713..148239713,chr6,76180972,76181972,chr6:76180972..76181972,0
chr1,148240713,148241713,chr1:148240713..148241713,chr6,76184972,76185972,chr6:76184972..76185972,0
chr1,148238713,148239713,chr1:148238713..148239713,chr6,76182972,76183972,chr6:76182972..76183972,0
chr1,149223571,149224571,chr1:149221581..149225755,chrX,118557322,118558322,chrX:118556314..118559346,1
chr1,149225571,149226571,chr1:149225571..149226571,chrX,118559322,118560322,chrX:118559322..118560322,0
chr1,149221571,149222571,chr1:149221571..149222571,chrX,118555322,118556322,chrX:118555322..118556322,0
chr1,149223571,149224571,chr1:149223571..149224571,chrX,118559322,118560322,chrX:118559322..118560322,0
chr1,149221571,149222571,chr1:149221571..149222571,chrX,118557322,118558322,chrX:118557322..118558322,0
chr1,149223433,149224433,chr1:149223128..149224739,chr11,65194470,65195470,chr11:65193502..65196439,1
chr1,149225433,149226433,chr1:149225433..149226433,chr11,65196470,65197470,chr11:65196470..65197470,0
chr1,149221433,149222433,chr1:149221433..149222433,chr11,65192470,65193470,chr11:65192470..65193470,0
chr1,149223433,149224433,chr1:149223433..149224433,chr11,65196470,65197470,chr11:65196470..65197470,0
chr1,149221433,149222433,chr1:149221433..149222433,chr11,65194470,65195470,chr11:65194470..65195470,0
chr1,149857190,149858190,chr1:149856535..149858845,chr19,50887732,50888732,chr19:50887717..50889344,1
chr1,149859190,149860190,chr1:149859190..149860190,chr19,50889732,50890732,chr19:50889732..50890732,0
chr1,149855190,149856190,chr1:149855190..149856190,chr19,50885732,50886732,chr19:50885732..50886732,0
chr1,149857190,149858190,chr1:149857190..149858190,chr19,50889732,50890732,chr19:50889732..50890732,0
chr1,149855190,149856190,chr1:149855190..149856190,chr19,50887732,50888732,chr19:50887732..50888732,0
chr1,149857456,149858456,chr1:149856699..149859213,chr12,120632550,120633550,chr12:120631502..120633814,1
chr1,149859456,149860456,chr1:149859456..149860456,chr12,120634550,120635550,chr12:120634550..120635550,0
chr1,149855456,149856456,chr1:149855456..149856456,chr12,120630550,120631550,chr12:120630550..120631550,0
chr1,149857456,149858456,chr1:149857456..149858456,chr12,120634550,120635550,chr12:120634550..120635550,0
chr1,149855456,149856456,chr1:149855456..149856456,chr12,120632550,120633550,chr12:120632550..120633550,0
chr1,149858293,149859293,chr1:149856990..149861032,chr6,26030524,26031524,chr6:26028173..26031758,1
chr1,149860293,149861293,chr1:149860293..149861293,chr6,26032524,26033524,chr6:26032524..26033524,0
chr1,149856293,149857293,chr1:149856293..149857293,chr6,26028524,26029524,chr6:26028524..26029524,0
chr1,149858293,149859293,chr1:149858293..149859293,chr6,26032524,26033524,chr6:26032524..26033524,0
chr1,149856293,149857293,chr1:149856293..149857293,chr6,26030524,26031524,chr6:26030524..26031524,0
chr1,149858435,149859435,chr1:149858101..149859769,chr7,5564611,5565611,chr7:5563902..5565682,1
chr1,149860435,149861435,chr1:149860435..149861435,chr7,5566611,5567611,chr7:5566611..5567611,0
chr1,149856435,149857435,chr1:149856435..149857435,chr7,5562611,5563611,chr7:5562611..5563611,0
chr1,149858435,149859435,chr1:149858435..149859435,chr7,5566611,5567611,chr7:5566611..5567611,0
chr1,149856435,149857435,chr1:149856435..149857435,chr7,5564611,5565611,chr7:5564611..5565611,0
chr1,149858773,149859773,chr1:149858516..149860031,chr16,2010417,2011417,chr16:2009034..2011324,1
chr1,149860773,149861773,chr1:149860773..149861773,chr16,2012417,2013417,chr16:2012417..2013417,0
chr1,149856773,149857773,chr1:149856773..149857773,chr16,2008417,2009417,chr16:2008417..2009417,0
chr1,149858773,149859773,chr1:149858773..149859773,chr16,2012417,2013417,chr16:2012417..2013417,0
chr1,149856773,149857773,chr1:149856773..149857773,chr16,2010417,2011417,chr16:2010417..2011417,0
chr1,149859675,149860675,chr1:149859753..149861446,chr13,92009337,92010337,chr13:92008409..92011266,1
chr1,149861675,149862675,chr1:149861675..149862675,chr13,92011337,92012337,chr13:92011337..92012337,0
chr1,149857675,149858675,chr1:149857675..149858675,chr13,92007337,92008337,chr13:92007337..92008337,0
chr1,149859675,149860675,chr1:149859675..149860675,chr13,92011337,92012337,chr13:92011337..92012337,0
chr1,149857675,149858675,chr1:149857675..149858675,chr13,92009337,92010337,chr13:92009337..92010337,0
chr1,153963320,153964320,chr1:153961971..153964744,chr6,27100635,27101635,chr6:27100182..27102088,1
chr1,153965320,153966320,chr1:153965320..153966320,chr6,27102635,27103635,chr6:27102635..27103635,0
chr1,153961320,153962320,chr1:153961320..153962320,chr6,27098635,27099635,chr6:27098635..27099635,0
chr1,153963320,153964320,chr1:153963320..153964320,chr6,27102635,27103635,chr6:27102635..27103635,0
chr1,153961320,153962320,chr1:153961320..153962320,chr6,27100635,27101635,chr6:27100635..27101635,0
chr1,156251723,156252723,chr1:156250735..156252624,chr17,74728388,74729388,chr17:74727718..74730058,1
chr1,156253723,156254723,chr1:156253723..156254723,chr17,74730388,74731388,chr17:74730388..74731388,0
chr1,156249723,156250723,chr1:156249723..156250723,chr17,74726388,74727388,chr17:74726388..74727388,0
chr1,156251723,156252723,chr1:156251723..156252723,chr17,74730388,74731388,chr17:74730388..74731388,0
chr1,156249723,156250723,chr1:156249723..156250723,chr17,74728388,74729388,chr17:74728388..74729388,0
chr1,162531084,162532084,chr1:162530501..162533206,chr11,65194515,65195515,chr11:65193732..65196299,1
chr1,162533084,162534084,chr1:162533084..162534084,chr11,65196515,65197515,chr11:65196515..65197515,0
chr1,162529084,162530084,chr1:162529084..162530084,chr11,65192515,65193515,chr11:65192515..65193515,0
chr1,162531084,162532084,chr1:162531084..162532084,chr11,65196515,65197515,chr11:65196515..65197515,0
chr1,162529084,162530084,chr1:162529084..162530084,chr11,65194515,65195515,chr11:65194515..65195515,0
chr1,167188978,167189978,chr1:167188058..167189999,chr17,7476597,7477597,chr17:7476250..7477945,1
chr1,167190978,167191978,chr1:167190978..167191978,chr17,7478597,7479597,chr17:7478597..7479597,0
chr1,167186978,167187978,chr1:167186978..167187978,chr17,7474597,7475597,chr17:7474597..7475597,0
chr1,167188978,167189978,chr1:167188978..167189978,chr17,7478597,7479597,chr17:7478597..7479597,0
chr1,167186978,167187978,chr1:167186978..167187978,chr17,7476597,7477597,chr17:7476597..7477597,0
chr1,173446087,173447087,chr1:173445270..173447365,chr22,21995666,21996666,chr22:21995394..21997975,1
chr1,173448087,173449087,chr1:173448087..173449087,chr22,21997666,21998666,chr22:21997666..21998666,0
chr1,173444087,173445087,chr1:173444087..173445087,chr22,21993666,21994666,chr22:21993666..21994666,0
