chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr1,11968120,11969120,chr1:11968120..11969120,chr1,150553181,150554181,chr1:150553181..150554181,0
chr1,11966120,11967120,chr1:11966120..11967120,chr1,150551181,150552181,chr1:150551181..150552181,0
chr1,11968189,11969189,chr1:11968395..11968983,chr1,155910346,155911346,chr1:155910418..155911275,1
chr1,11970189,11971189,chr1:11970189..11971189,chr1,155912346,155913346,chr1:155912346..155913346,0
chr1,11966189,11967189,chr1:11966189..11967189,chr1,155908346,155909346,chr1:155908346..155909346,0
chr1,11968189,11969189,chr1:11968189..11969189,chr1,155912346,155913346,chr1:155912346..155913346,0
chr1,11966189,11967189,chr1:11966189..11967189,chr1,155910346,155911346,chr1:155910346..155911346,0
chr1,11968287,11969287,chr1:11968460..11969114,chr1,212208550,212209550,chr1:212208599..212209502,1
chr1,11970287,11971287,chr1:11970287..11971287,chr1,212210550,212211550,chr1:212210550..212211550,0
chr1,11966287,11967287,chr1:11966287..11967287,chr1,212206550,212207550,chr1:212206550..212207550,0
chr1,11968287,11969287,chr1:11968287..11969287,chr1,212210550,212211550,chr1:212210550..212211550,0
chr1,11966287,11967287,chr1:11966287..11967287,chr1,212208550,212209550,chr1:212208550..212209550,0
chr1,11968362,11969362,chr1:11968611..11969113,chr1,107598962,107599962,chr1:107599190..107599734,1
chr1,11970362,11971362,chr1:11970362..11971362,chr1,107600962,107601962,chr1:107600962..107601962,0
chr1,11966362,11967362,chr1:11966362..11967362,chr1,107596962,107597962,chr1:107596962..107597962,0
chr1,11968362,11969362,chr1:11968362..11969362,chr1,107600962,107601962,chr1:107600962..107601962,0
chr1,11966362,11967362,chr1:11966362..11967362,chr1,107598962,107599962,chr1:107598962..107599962,0
chr1,11968591,11969591,chr1:11968807..11969375,chr1,148240963,148241963,chr1:148241085..148241842,1
chr1,11970591,11971591,chr1:11970591..11971591,chr1,148242963,148243963,chr1:148242963..148243963,0
chr1,11966591,11967591,chr1:11966591..11967591,chr1,148238963,148239963,chr1:148238963..148239963,0
chr1,11968591,11969591,chr1:11968591..11969591,chr1,148242963,148243963,chr1:148242963..148243963,0
chr1,11966591,11967591,chr1:11966591..11967591,chr1,148240963,148241963,chr1:148240963..148241963,0
chr1,11969026,11970026,chr1:11969031..11970021,chr1,41847555,41848555,chr1:41847466..41848204,1
chr1,11971026,11972026,chr1:11971026..11972026,chr1,41849555,41850555,chr1:41849555..41850555,0
chr1,11967026,11968026,chr1:11967026..11968026,chr1,41845555,41846555,chr1:41845555..41846555,0
chr1,11969026,11970026,chr1:11969026..11970026,chr1,41849555,41850555,chr1:41849555..41850555,0
chr1,11967026,11968026,chr1:11967026..11968026,chr1,41847555,41848555,chr1:41847555..41848555,0
chr1,11969151,11970151,chr1:11969175..11970127,chr1,155903866,155904866,chr1:155903968..155904765,1
chr1,11971151,11972151,chr1:11971151..11972151,chr1,155905866,155906866,chr1:155905866..155906866,0
chr1,11967151,11968151,chr1:11967151..11968151,chr1,155901866,155902866,chr1:155901866..155902866,0
chr1,11969151,11970151,chr1:11969151..11970151,chr1,155905866,155906866,chr1:155905866..155906866,0
chr1,11967151,11968151,chr1:11967151..11968151,chr1,155903866,155904866,chr1:155903866..155904866,0
chr1,11969226,11970226,chr1:11969264..11970189,chr1,11994244,11995244,chr1:11994380..11995108,1
chr1,11971226,11972226,chr1:11971226..11972226,chr1,11996244,11997244,chr1:11996244..11997244,0
chr1,11967226,11968226,chr1:11967226..11968226,chr1,11992244,11993244,chr1:11992244..11993244,0
chr1,11969226,11970226,chr1:11969226..11970226,chr1,11996244,11997244,chr1:11996244..11997244,0
chr1,11967226,11968226,chr1:11967226..11968226,chr1,11994244,11995244,chr1:11994244..11995244,0
chr1,11969097,11970097,chr1:11969344..11969851,chr1,101361295,101362295,chr1:101361423..101362167,1
chr1,11971097,11972097,chr1:11971097..11972097,chr1,101363295,101364295,chr1:101363295..101364295,0
chr1,11967097,11968097,chr1:11967097..11968097,chr1,101359295,101360295,chr1:101359295..101360295,0
chr1,11969097,11970097,chr1:11969097..11970097,chr1,101363295,101364295,chr1:101363295..101364295,0
chr1,11967097,11968097,chr1:11967097..11968097,chr1,101361295,101362295,chr1:101361295..101362295,0
chr1,11969338,11970338,chr1:11969467..11970402,chr1,156630728,156631728,chr1:156630899..156631733,1
chr1,11971338,11972338,chr1:11971338..11972338,chr1,156632728,156633728,chr1:156632728..156633728,0
chr1,11967338,11968338,chr1:11967338..11968338,chr1,156628728,156629728,chr1:156628728..156629728,0
chr1,11969338,11970338,chr1:11969338..11970338,chr1,156632728,156633728,chr1:156632728..156633728,0
chr1,11967338,11968338,chr1:11967338..11968338,chr1,156630728,156631728,chr1:156630728..156631728,0
chr1,11969359,11970359,chr1:11969537..11970182,chr1,149858039,149859039,chr1:149858028..149859050,1
chr1,11971359,11972359,chr1:11971359..11972359,chr1,149860039,149861039,chr1:149860039..149861039,0
chr1,11967359,11968359,chr1:11967359..11968359,chr1,149856039,149857039,chr1:149856039..149857039,0
chr1,11969359,11970359,chr1:11969359..11970359,chr1,149860039,149861039,chr1:149860039..149861039,0
chr1,11967359,11968359,chr1:11967359..11968359,chr1,149858039,149859039,chr1:149858039..149859039,0
chr1,11969398,11970398,chr1:11969587..11970220,chr1,52869978,52870978,chr1:52870221..52870735,1
chr1,11971398,11972398,chr1:11971398..11972398,chr1,52871978,52872978,chr1:52871978..52872978,0
chr1,11967398,11968398,chr1:11967398..11968398,chr1,52867978,52868978,chr1:52867978..52868978,0
chr1,11969398,11970398,chr1:11969398..11970398,chr1,52871978,52872978,chr1:52871978..52872978,0
chr1,11967398,11968398,chr1:11967398..11968398,chr1,52869978,52870978,chr1:52869978..52870978,0
chr1,11969401,11970401,chr1:11969592..11970257,chr1,147805904,147806904,chr1:147806033..147806775,1
chr1,11971401,11972401,chr1:11971401..11972401,chr1,147807904,147808904,chr1:147807904..147808904,0
chr1,11967401,11968401,chr1:11967401..11968401,chr1,147803904,147804904,chr1:147803904..147804904,0
chr1,11969401,11970401,chr1:11969401..11970401,chr1,147807904,147808904,chr1:147807904..147808904,0
chr1,11967401,11968401,chr1:11967401..11968401,chr1,147805904,147806904,chr1:147805904..147806904,0
chr1,11994208,11995208,chr1:11994382..11995035,chr1,36771466,36772466,chr1:36771759..36772576,1
chr1,11996208,11997208,chr1:11996208..11997208,chr1,36773466,36774466,chr1:36773466..36774466,0
chr1,11992208,11993208,chr1:11992208..11993208,chr1,36769466,36770466,chr1:36769466..36770466,0
chr1,11994208,11995208,chr1:11994208..11995208,chr1,36773466,36774466,chr1:36773466..36774466,0
chr1,11992208,11993208,chr1:11992208..11993208,chr1,36771466,36772466,chr1:36771466..36772466,0
chr1,12289638,12290638,chr1:12289699..12290391,chr1,206808231,206809231,chr1:206808351..206809002,1
chr1,12291638,12292638,chr1:12291638..12292638,chr1,206810231,206811231,chr1:206810231..206811231,0
chr1,12287638,12288638,chr1:12287638..12288638,chr1,206806231,206807231,chr1:206806231..206807231,0
chr1,12289638,12290638,chr1:12289638..12290638,chr1,206810231,206811231,chr1:206810231..206811231,0
chr1,12287638,12288638,chr1:12287638..12288638,chr1,206808231,206809231,chr1:206808231..206809231,0
chr1,12676546,12677546,chr1:12676672..12677659,chr1,161015427,161016427,chr1:161015482..161016373,1
chr1,12678546,12679546,chr1:12678546..12679546,chr1,161017427,161018427,chr1:161017427..161018427,0
chr1,12674546,12675546,chr1:12674546..12675546,chr1,161013427,161014427,chr1:161013427..161014427,0
chr1,12676546,12677546,chr1:12676546..12677546,chr1,161017427,161018427,chr1:161017427..161018427,0
chr1,12674546,12675546,chr1:12674546..12675546,chr1,161015427,161016427,chr1:161015427..161016427,0
chr1,12676760,12677760,chr1:12677100..12677688,chr1,151512477,151513477,chr1:151512626..151513329,1
chr1,12678760,12679760,chr1:12678760..12679760,chr1,151514477,151515477,chr1:151514477..151515477,0
chr1,12674760,12675760,chr1:12674760..12675760,chr1,151510477,151511477,chr1:151510477..151511477,0
chr1,12676760,12677760,chr1:12676760..12677760,chr1,151514477,151515477,chr1:151514477..151515477,0
chr1,12674760,12675760,chr1:12674760..12675760,chr1,151512477,151513477,chr1:151512477..151513477,0
chr1,14075252,14076252,chr1:14075169..14075996,chr1,185125268,185126268,chr1:185125394..185126143,1
chr1,14077252,14078252,chr1:14077252..14078252,chr1,185127268,185128268,chr1:185127268..185128268,0
chr1,14073252,14074252,chr1:14073252..14074252,chr1,185123268,185124268,chr1:185123268..185124268,0
chr1,14075252,14076252,chr1:14075252..14076252,chr1,185127268,185128268,chr1:185127268..185128268,0
chr1,14073252,14074252,chr1:14073252..14074252,chr1,185125268,185126268,chr1:185125268..185126268,0
chr1,14075307,14076307,chr1:14075493..14076105,chr1,156713343,156714343,chr1:156713680..156714546,1
chr1,14077307,14078307,chr1:14077307..14078307,chr1,156715343,156716343,chr1:156715343..156716343,0
chr1,14073307,14074307,chr1:14073307..14074307,chr1,156711343,156712343,chr1:156711343..156712343,0
chr1,14075307,14076307,chr1:14075307..14076307,chr1,156715343,156716343,chr1:156715343..156716343,0
chr1,14073307,14074307,chr1:14073307..14074307,chr1,156713343,156714343,chr1:156713343..156714343,0
chr1,15759038,15760038,chr1:15759356..15759865,chr1,155164010,155165010,chr1:155164257..155164763,1
chr1,15761038,15762038,chr1:15761038..15762038,chr1,155166010,155167010,chr1:155166010..155167010,0
chr1,15757038,15758038,chr1:15757038..15758038,chr1,155162010,155163010,chr1:155162010..155163010,0
chr1,15759038,15760038,chr1:15759038..15760038,chr1,155166010,155167010,chr1:155166010..155167010,0
chr1,15757038,15758038,chr1:15757038..15758038,chr1,155164010,155165010,chr1:155164010..155165010,0
chr1,16160635,16161635,chr1:16160815..16161455,chr1,16173863,16174863,chr1:16174085..16174641,1
chr1,16162635,16163635,chr1:16162635..16163635,chr1,16175863,16176863,chr1:16175863..16176863,0
chr1,16158635,16159635,chr1:16158635..16159635,chr1,16171863,16172863,chr1:16171863..16172863,0
chr1,16160635,16161635,chr1:16160635..16161635,chr1,16175863,16176863,chr1:16175863..16176863,0
chr1,16158635,16159635,chr1:16158635..16159635,chr1,16173863,16174863,chr1:16173863..16174863,0
chr1,16161357,16162357,chr1:16161396..16162319,chr1,65533194,65534194,chr1:65533438..65533971,1
chr1,16163357,16164357,chr1:16163357..16164357,chr1,65535194,65536194,chr1:65535194..65536194,0
chr1,16159357,16160357,chr1:16159357..16160357,chr1,65531194,65532194,chr1:65531194..65532194,0
chr1,16161357,16162357,chr1:16161357..16162357,chr1,65535194,65536194,chr1:65535194..65536194,0
chr1,16159357,16160357,chr1:16159357..16160357,chr1,65533194,65534194,chr1:65533194..65534194,0
chr1,16161385,16162385,chr1:16161502..16162268,chr1,147806316,147807316,chr1:147806535..147807098,1
chr1,16163385,16164385,chr1:16163385..16164385,chr1,147808316,147809316,chr1:147808316..147809316,0
chr1,16159385,16160385,chr1:16159385..16160385,chr1,147804316,147805316,chr1:147804316..147805316,0
chr1,16161385,16162385,chr1:16161385..16162385,chr1,147808316,147809316,chr1:147808316..147809316,0
chr1,16159385,16160385,chr1:16159385..16160385,chr1,147806316,147807316,chr1:147806316..147807316,0
chr1,16162103,16163103,chr1:16162204..16163131,chr1,26856706,26857706,chr1:26856762..26857650,1
chr1,16164103,16165103,chr1:16164103..16165103,chr1,26858706,26859706,chr1:26858706..26859706,0
chr1,16160103,16161103,chr1:16160103..16161103,chr1,26854706,26855706,chr1:26854706..26855706,0
chr1,16162103,16163103,chr1:16162103..16163103,chr1,26858706,26859706,chr1:26858706..26859706,0
chr1,16160103,16161103,chr1:16160103..16161103,chr1,26856706,26857706,chr1:26856706..26857706,0
chr1,16173342,16174342,chr1:16173535..16174099,chr1,89356535,89357535,chr1:89356343..89357197,1
chr1,16175342,16176342,chr1:16175342..16176342,chr1,89358535,89359535,chr1:89358535..89359535,0
chr1,16171342,16172342,chr1:16171342..16172342,chr1,89354535,89355535,chr1:89354535..89355535,0
chr1,16173342,16174342,chr1:16173342..16174342,chr1,89358535,89359535,chr1:89358535..89359535,0
chr1,16171342,16172342,chr1:16171342..16172342,chr1,89356535,89357535,chr1:89356535..89357535,0
chr1,16399865,16400865,chr1:16400187..16400999,chr1,17231197,17232197,chr1:17231426..17231968,1
chr1,16401865,16402865,chr1:16401865..16402865,chr1,17233197,17234197,chr1:17233197..17234197,0
chr1,16397865,16398865,chr1:16397865..16398865,chr1,17229197,17230197,chr1:17229197..17230197,0
chr1,16399865,16400865,chr1:16399865..16400865,chr1,17233197,17234197,chr1:17233197..17234197,0
chr1,16397865,16398865,chr1:16397865..16398865,chr1,17231197,17232197,chr1:17231197..17232197,0
chr1,16481224,16482224,chr1:16481268..16482180,chr1,169454676,169455676,chr1:169454924..169455428,1
chr1,16483224,16484224,chr1:16483224..16484224,chr1,169456676,169457676,chr1:169456676..169457676,0
chr1,16479224,16480224,chr1:16479224..16480224,chr1,169452676,169453676,chr1:169452676..169453676,0
chr1,16481224,16482224,chr1:16481224..16482224,chr1,169456676,169457676,chr1:169456676..169457676,0
chr1,16479224,16480224,chr1:16479224..16480224,chr1,169454676,169455676,chr1:169454676..169455676,0
chr1,16481824,16482824,chr1:16482073..16482575,chr1,153939473,153940473,chr1:153939523..153940424,1
chr1,16483824,16484824,chr1:16483824..16484824,chr1,153941473,153942473,chr1:153941473..153942473,0
chr1,16479824,16480824,chr1:16479824..16480824,chr1,153937473,153938473,chr1:153937473..153938473,0
chr1,16481824,16482824,chr1:16481824..16482824,chr1,153941473,153942473,chr1:153941473..153942473,0
chr1,16479824,16480824,chr1:16479824..16480824,chr1,153939473,153940473,chr1:153939473..153940473,0
chr1,16532854,16533854,chr1:16532650..16533641,chr1,29507599,29508599,chr1:29507769..29508430,1
chr1,16534854,16535854,chr1:16534854..16535854,chr1,29509599,29510599,chr1:29509599..29510599,0
chr1,16530854,16531854,chr1:16530854..16531854,chr1,29505599,29506599,chr1:29505599..29506599,0
chr1,16532854,16533854,chr1:16532854..16533854,chr1,29509599,29510599,chr1:29509599..29510599,0
chr1,16530854,16531854,chr1:16530854..16531854,chr1,29507599,29508599,chr1:29507599..29508599,0
chr1,16678364,16679364,chr1:16678453..16679121,chr1,230202658,230203658,chr1:230202866..230203731,1
chr1,16680364,16681364,chr1:16680364..16681364,chr1,230204658,230205658,chr1:230204658..230205658,0
chr1,16676364,16677364,chr1:16676364..16677364,chr1,230200658,230201658,chr1:230200658..230201658,0
chr1,16678364,16679364,chr1:16678364..16679364,chr1,230204658,230205658,chr1:230204658..230205658,0
chr1,16676364,16677364,chr1:16676364..16677364,chr1,230202658,230203658,chr1:230202658..230203658,0
chr1,16693304,16694304,chr1:16693259..16694246,chr1,249167074,249168074,chr1:249167315..249167834,1
chr1,16695304,16696304,chr1:16695304..16696304,chr1,249169074,249170074,chr1:249169074..249170074,0
chr1,16691304,16692304,chr1:16691304..16692304,chr1,249165074,249166074,chr1:249165074..249166074,0
chr1,16693304,16694304,chr1:16693304..16694304,chr1,249169074,249170074,chr1:249169074..249170074,0
chr1,16691304,16692304,chr1:16691304..16692304,chr1,249167074,249168074,chr1:249167074..249168074,0
chr1,16693316,16694316,chr1:16693386..16694246,chr1,145437835,145438835,chr1:145438008..145438663,1
chr1,16695316,16696316,chr1:16695316..16696316,chr1,145439835,145440835,chr1:145439835..145440835,0
chr1,16691316,16692316,chr1:16691316..16692316,chr1,145435835,145436835,chr1:145435835..145436835,0
chr1,16693316,16694316,chr1:16693316..16694316,chr1,145439835,145440835,chr1:145439835..145440835,0
chr1,16691316,16692316,chr1:16691316..16692316,chr1,145437835,145438835,chr1:145437835..145438835,0
chr1,16840060,16841060,chr1:16840013..16841107,chr1,146555712,146556712,chr1:146555703..146556722,1
chr1,16842060,16843060,chr1:16842060..16843060,chr1,146557712,146558712,chr1:146557712..146558712,0
chr1,16838060,16839060,chr1:16838060..16839060,chr1,146553712,146554712,chr1:146553712..146554712,0
chr1,16840060,16841060,chr1:16840060..16841060,chr1,146557712,146558712,chr1:146557712..146558712,0
chr1,16838060,16839060,chr1:16838060..16839060,chr1,146555712,146556712,chr1:146555712..146556712,0
chr1,16839776,16840776,chr1:16840026..16840527,chr1,168147514,168148514,chr1:168147632..168148212,1
chr1,16841776,16842776,chr1:16841776..16842776,chr1,168149514,168150514,chr1:168149514..168150514,0
chr1,16837776,16838776,chr1:16837776..16838776,chr1,168145514,168146514,chr1:168145514..168146514,0
chr1,16839776,16840776,chr1:16839776..16840776,chr1,168149514,168150514,chr1:168149514..168150514,0
chr1,16837776,16838776,chr1:16837776..16838776,chr1,168147514,168148514,chr1:168147514..168148514,0
chr1,16840041,16841041,chr1:16840036..16841046,chr1,149193482,149194482,chr1:149193678..149194286,1
chr1,16842041,16843041,chr1:16842041..16843041,chr1,149195482,149196482,chr1:149195482..149196482,0
chr1,16838041,16839041,chr1:16838041..16839041,chr1,149191482,149192482,chr1:149191482..149192482,0
chr1,16840041,16841041,chr1:16840041..16841041,chr1,149195482,149196482,chr1:149195482..149196482,0
chr1,16838041,16839041,chr1:16838041..16839041,chr1,149193482,149194482,chr1:149193482..149194482,0
chr1,16840076,16841076,chr1:16840043..16841110,chr1,17222378,17223378,chr1:17222182..17223574,1
chr1,16842076,16843076,chr1:16842076..16843076,chr1,17224378,17225378,chr1:17224378..17225378,0
chr1,16838076,16839076,chr1:16838076..16839076,chr1,17220378,17221378,chr1:17220378..17221378,0
chr1,16840076,16841076,chr1:16840076..16841076,chr1,17224378,17225378,chr1:17224378..17225378,0
chr1,16838076,16839076,chr1:16838076..16839076,chr1,17222378,17223378,chr1:17222378..17223378,0
chr1,16840036,16841036,chr1:16840086..16840986,chr1,205718629,205719629,chr1:205718684..205719574,1
chr1,16842036,16843036,chr1:16842036..16843036,chr1,205720629,205721629,chr1:205720629..205721629,0
chr1,16838036,16839036,chr1:16838036..16839036,chr1,205716629,205717629,chr1:205716629..205717629,0
chr1,16840036,16841036,chr1:16840036..16841036,chr1,205720629,205721629,chr1:205720629..205721629,0
chr1,16838036,16839036,chr1:16838036..16839036,chr1,205718629,205719629,chr1:205718629..205719629,0
chr1,16840195,16841195,chr1:16840296..16841095,chr1,157107584,157108584,chr1:157107690..157108445,1
chr1,16842195,16843195,chr1:16842195..16843195,chr1,157109584,157110584,chr1:157109584..157110584,0
chr1,16838195,16839195,chr1:16838195..16839195,chr1,157105584,157106584,chr1:157105584..157106584,0
chr1,16840195,16841195,chr1:16840195..16841195,chr1,157109584,157110584,chr1:157109584..157110584,0
chr1,16838195,16839195,chr1:16838195..16839195,chr1,157107584,157108584,chr1:157107584..157108584,0
